"","measure","Year","Waterway_1","Waterway_2","Waterway_3","Waterway_4"
"767","Total dissolved salts",2005,"0.0107817513484326","0.0285569648980682","0","0"
"768","Total dissolved salts",2006,"0.0455293399304079","100+","0","0"
"769","Total dissolved salts",2007,"0.0115358032917509","0.0170746415327871","0","0"
"770","Total dissolved salts",2008,"0.00656712424642116","0.00501133292120223","0","0"
"771","Total dissolved salts",2009,"0.00139448666271221","0.0171176026849271","-0.0262648930425398","0.151798950005315"
"772","Total dissolved salts",2010,"0.00974613383644992","0.0165469309626214","0.0569873347053054","0.1171675073472"
"773","Total dissolved salts",2011,"0.00455887172693057","0.00596881847824633","0.00993455616599828","0.0301318000456743"
"774","Total dissolved salts",2012,"0.0060140707391047","0.0130858541643576","0.0098123046741922","0.0935607181415118"
"775","Total dissolved salts",2013,"0.00993401279433809","0.0628912495383591","0.120078758817936","0.179953038369891"
"776","Total dissolved salts",2014,"0.00353210459187026","0.0345466200238036","0.0015224788229241","0.143116274130987"
"777","Total dissolved salts",2015,"0.00314663389262639","0.0158647781692261","0.00419566384490277","0.0152325261279655"
"778","Total dissolved salts",2016,"0.00785146846415761","0.0073990088877079","0.0236616717872179","0.0389350995646929"
"779","Total extractable matter",1999,"0.176323529411765","0","0","0"
"780","Total extractable matter",2000,"0.0543876041524944","-0.0841065592903828","0","0"
"781","Total extractable matter",2001,"0.107224900273029","0.119178232829549","0","0"
"782","Total extractable matter",2003,"2.69501674167328","1.38125","0","0"
"783","Total extractable matter",2004,"-0.166555555555556","0","0","0"
"784","Total extractable matter",2008,"0.822672304055283","6.44952604866398","0","0"
"785","Total extractable matter",2010,"-0.111983254840398","-0.0677083333333333","0","0"
"786","Total extractable matter",2014,"5.61904761904762","4.875","0","0"
"787","Total hardness",2005,"0.248538115978842","0.536320878694295","0","0"
"788","Total hardness",2006,"0.0674247257411974","0.00420134222236536","0","0"
"789","Total hardness",2007,"0.0127666409196584","0.0101764863841872","0","0"
"790","Total hardness",2008,"0.0586105782484925","0.004610096139756","0","0"
"791","Total hardness",2009,"3.00706984980107e-05","-0.00389139374792921","0","0"
"792","Total hardness",2010,"0.00160052819826869","0","0","0"
"793","Total hardness",2011,"-0.0410830164869871","0","0","0"
"794","Total hardness",2012,"-0.0102143953725346","-0.294762602714745","0","0"
"795","Total hardness",2014,"1.11650513588564","0.46423002664873","-0.0189619456819094","0.150205415572388"
"796","Total hardness",2015,"0.00580627008439195","0.0159291781338465","0.0447585684484841","-0.0207162354591675"
"797","Total hardness",2016,"0.00411151731930143","0.0052160419073037","0.0173383256249657","0.0521365619511799"
"798","Total nitrogen",2005,"0.0313165815138277","0.0461847899308464","0","0"
"799","Total nitrogen",2006,"0.0707481215780818","0.224478563880765","0","0"
"800","Total nitrogen",2007,"0.0678741562823412","0.081060183991647","0","0"
"801","Total nitrogen",2008,"0.00987254342144984","-0.00841841519597088","0","0"
"802","Total nitrogen",2009,"0.0361600773028738","0.101640460161898","0","0.0715791782938329"
"803","Total nitrogen",2010,"0.0332721813630765","0.0535014451290249","0","0.382854966975634"
"804","Total nitrogen",2011,"0.0163060813668258","100+","0","0"
"805","Total nitrogen",2012,"0.0295604251577183","100+","0","0.708065403839581"
"806","Total nitrogen",2013,"0.0250364155397588","0.0482562045018066","0.381363106880002","0.116888436451272"
"807","Total nitrogen",2014,"0.0362193244717088","0.0579876136626035","0.209712516217559","-0.00183150183150183"
"808","Total nitrogen",2015,"0.0144899697779237","0.0306195950170117","-0.0281625039609966","0.380056104309892"
"809","Total nitrogen",2016,"0.0145477687752392","0.0268947008428237","0.342006533558246","0.105641104683489"
"810","Total organic carbon",2008,"0.134810662027526","0.193284674619548","0","0"
"811","Total organic carbon",2009,"0.0641991403744278","0.105634781587502","0","0"
"812","Total organic carbon",2013,"0.0213796004331969","0","0.209787073120866","0"
"813","Total organic carbon",2014,"0.0311698792104205","0.0131318297926054","-0.0128709143834906","0"
"814","Total organic carbon",2015,"0.106558318827787","0.00261399347906557","0.0520889980887531","0"
"815","Total organic carbon",2016,"0.00927115373033388","0","0","0"
"816","Total phosphorus",1998,"0.0321804217024805","55.6140623387875","0","0"
"817","Total phosphorus",1999,"0.0790830594486834","0.628562946919438","0","0"
"818","Total phosphorus",2000,"0.304482666348351","0.661359201800378","0","0"
"819","Total phosphorus",2001,"0.107887229484872","0.0590150454121042","0","0"
"820","Total phosphorus",2002,"0.174673478124326","0.195536968941224","0","0"
"821","Total phosphorus",2003,"0.257363383348526","0.625877025453843","0","0"
"822","Total phosphorus",2004,"7.59752936418354","0.590061855732983","0","0"
"823","Total phosphorus",2005,"0.20472036987202","0.613667444530054","0","0"
"824","Total phosphorus",2006,"0.280742834155371","17.4778231345357","0","0"
"825","Total phosphorus",2007,"0.335738533388958","0.390534488522599","0","0"
"826","Total phosphorus",2008,"0.29366241246345","0.13844296351317","0","0"
"827","Total phosphorus",2009,"0.320559737645813","0.183059981564482","0.118524793883812","4.44601102937836"
"828","Total phosphorus",2010,"0.332938268245144","0.26750808991931","0.139204526792349","0.483428130651886"
"829","Total phosphorus",2011,"0.116400659886876","0.133609212106547","0.184375969748174","0.284994356565849"
"830","Total phosphorus",2012,"7.25265264578498","13.8147406810615","0.215009482470087","0.388753706014597"
"831","Total phosphorus",2013,"0.170568000347844","4.26835784527447","0.538225843132419","0.659562390721023"
"832","Total phosphorus",2014,"0.0824875712864536","0.676106898224359","0.0970876374918658","2.34847008446122"
"833","Total phosphorus",2015,"0.0580745707830403","0.143673253565046","0.0151766369319372","0.259147203779014"
"834","Total phosphorus",2016,"0.0763692035019012","0.2459274852656","0.087489318990401","0.183739523299289"
"835","Trifluralin",2009,"0","0","0","0"
"836","Water temperature",1998,"0.168149306897199","-0.129795692115218","0","0"
"837","Water temperature",1999,"100+","100+","0","0"
"838","Water temperature",2000,"0.0626157009084756","0.121156121425551","0","0"
"839","Water temperature",2001,"0.128702900338182","0.146645995873027","0","0"
"840","Water temperature",2002,"52.7101585966176","100+","0","0"
"841","Water temperature",2003,"0.0229090448022958","0.043724493389485","0","0"
"842","Water temperature",2004,"100+","100+","0","0"
"843","Water temperature",2005,"100+","0.377108528306076","0","0"
"844","Water temperature",2006,"100+","0.0740297607783418","0","0"
"845","Water temperature",2007,"0.124897509091379","0.115844650456318","0","0"
"846","Water temperature",2008,"100+","100+","0","0"
"847","Water temperature",2009,"0.0162262045112569","0.022933234471678","0.101892755936874","0.156904539703438"
"848","Water temperature",2010,"100+","0.206701025694924","0.203923010271824","0.462463702315074"
"849","Water temperature",2011,"0.0617167859509076","0.197141930065041","0.0626743754860098","1.57068565092632"
"850","Water temperature",2012,"0.114306516171823","0.088778938293175","100+","0.356881755774549"
"851","Water temperature",2013,"0.0809893195319402","0.15077274423678","0.317596171943998","0.471594692130028"
"852","Water temperature",2014,"0.0710542744795633","0.1975322045013","0.329985459637363","0.308877762724915"
"853","Water temperature",2015,"0.050064906502012","0.181868854454414","0.290497815415579","0.167266801817922"
"854","Water temperature",2016,"0.0296403555709189","0.0781285763468656","0.541293111391151","0.0694418387791571"
"855","Zinc",1998,"100+","0.65773739372279","0","0"
"856","Zinc",1999,"1.01845453583024","18.9821424907605","0","0"
"857","Zinc",2000,"0.82315131175931","0.422789735225046","0","0"
"858","Zinc",2001,"0.668557137543506","0.370296612811918","0","0"
"859","Zinc",2002,"100+","100+","0","0"
"860","Zinc",2003,"1.64317868519623","2.2211436894987","0","0"
"861","Zinc",2004,"100+","100+","0","0"
"862","Zinc",2005,"100+","100+","0","0"
"863","Zinc",2006,"0.55184480555442","1.16321662750301","0","0"
"864","Zinc",2007,"0.46790568830261","0.104342666459776","0","0"
"865","Zinc",2008,"0.192513437025032","0.325308461392399","0","0"
"866","Zinc",2009,"100+","100+","1.02857142857143","0.203866866533422"
"867","Zinc",2010,"100+","100+","0.916666666666667","0.271234271293088"
"868","Zinc",2011,"100+","0.167873909346939","0","0.211855918928845"
"869","Zinc",2012,"0.1263558039015","0.288613026819923","0","100+"
"870","Zinc",2013,"0.129533888955884","-0.0888888888888889","0","2.62175623297848"
"871","Zinc",2014,"1.05781705223389","0.611801242236025","0","6.15711689242946"
"872","Zinc",2015,"0","0.5","0.947877691745758","-0.058893244014594"
"873","Zinc",2016,"100+","100+","0","0"
