"","measure","location","Year","mean_value"
"2821","Iron","Decha",2015,36.0948411345313
"2822","Iron","Kannika",1998,12231.4837061426
"2823","Iron","Kannika",1999,26979.4780889964
"2824","Iron","Kannika",2000,55.5103769634227
"2825","Iron","Kannika",2001,42.1495304327023
"2826","Iron","Kannika",2002,627.642395501486
"2827","Iron","Kannika",2003,48271.0816420566
"2828","Iron","Kannika",2004,87.3109856695057
"2829","Iron","Kannika",2005,99.8430563420775
"2830","Iron","Kannika",2006,70.9842809815151
"2831","Iron","Kannika",2007,186.634824734493
"2832","Iron","Kannika",2008,18.2405429687257
"2833","Iron","Kannika",2009,13.8173575963816
"2834","Iron","Kannika",2010,18.3554627217903
"2835","Iron","Kannika",2011,21.3716264535209
"2836","Iron","Kannika",2014,63.3480368453775
"2837","Iron","Kannika",2015,101.787445326495
"2838","Iron","Kohsoom",1998,28668.6457621029
"2839","Iron","Kohsoom",1999,154.445176835903
"2840","Iron","Kohsoom",2000,162.383658603621
"2841","Iron","Kohsoom",2001,153.704223788739
"2842","Iron","Kohsoom",2002,695.973586619848
"2843","Iron","Kohsoom",2003,673130.876248741
"2844","Iron","Kohsoom",2004,109.671108984841
"2845","Iron","Kohsoom",2005,119.621613286396
"2846","Iron","Kohsoom",2006,217.888988033143
"2847","Iron","Kohsoom",2007,292.354204542309
"2848","Iron","Kohsoom",2011,111.918983701278
"2849","Iron","Kohsoom",2012,30.0892460297985
"2850","Iron","Kohsoom",2013,57.6899559678272
"2851","Iron","Sakda",1998,15.7521917918401
"2852","Iron","Sakda",1999,21378.6448122912
"2853","Iron","Sakda",2000,24.6775228024965
"2854","Iron","Sakda",2001,47.309778342361
"2855","Iron","Sakda",2002,926.972617766
"2856","Iron","Sakda",2003,57729.6850976233
"2857","Iron","Sakda",2004,62.8814773004089
"2858","Iron","Sakda",2005,79.9989401922986
"2859","Iron","Sakda",2006,87.1089095366588
"2860","Iron","Sakda",2007,81.0089167802029
"2861","Iron","Sakda",2008,37.3228267894147
"2862","Iron","Sakda",2009,16.7302387434053
"2863","Iron","Sakda",2010,14.772611997919
"2864","Iron","Sakda",2011,22.4159377152681
"2865","Iron","Sakda",2012,10.5627240143369
"2866","Iron","Sakda",2014,15781.4584151862
"2867","Iron","Sakda",2015,10068.8709443224
"2868","Iron","Somchair",1998,76.6339861200176
"2869","Iron","Somchair",1999,40914.1974234766
"2870","Iron","Somchair",2000,29.305907656479
"2871","Iron","Somchair",2001,356.942485756469
"2872","Iron","Somchair",2002,380.540873779699
"2873","Iron","Somchair",2003,111204.634590651
"2874","Iron","Somchair",2004,488.577637345839
"2875","Iron","Somchair",2005,184.503708160078
"2876","Iron","Somchair",2006,407.252934987591
"2877","Iron","Somchair",2007,225.120416992614
"2878","Iron","Somchair",2008,45.5707472463106
"2879","Iron","Somchair",2009,32.81364291676
"2880","Iron","Somchair",2010,13.072802622841
"2881","Iron","Somchair",2011,43.4370054739536
"2882","Iron","Somchair",2012,65.2173913043478
"2883","Iron","Somchair",2014,23.9110707803993
"2884","Iron","Somchair",2015,135892.00303405
"2885","Iron","Tansanee",2009,31216.4914278648
"2886","Iron","Tansanee",2010,66.5530610542994
"2887","Iron","Tansanee",2011,23.5477582846004
"2888","Iron","Tansanee",2012,60.2903527002199
"2889","Isodrin","Boonsri",2008,0
"2890","Isodrin","Boonsri",2009,2.82352941176471
"2891","Isodrin","Busarakhan",2009,0
"2892","Isodrin","Chai",2009,0
"2893","Isodrin","Kannika",2009,0
"2894","Isodrin","Kohsoom",2008,0
"2895","Isodrin","Kohsoom",2009,12
"2896","Isodrin","Somchair",2009,0
"2897","Lead","Achara",2009,85.6197478991597
"2898","Lead","Achara",2010,64.4098494098494
"2899","Lead","Achara",2011,72.356892834834
"2900","Lead","Achara",2012,81.4513888888889
"2901","Lead","Achara",2013,152.958916083916
"2902","Lead","Achara",2015,120
"2903","Lead","Achara",2016,24.995
"2904","Lead","Boonsri",1998,1800023.33296905
"2905","Lead","Boonsri",1999,103531.363216167
"2906","Lead","Boonsri",2000,64.5762673170243
"2907","Lead","Boonsri",2001,79.2270722897389
"2908","Lead","Boonsri",2002,134.856900454188
"2909","Lead","Boonsri",2003,36.8777642097203
"2910","Lead","Boonsri",2004,181.441257121372
"2911","Lead","Boonsri",2005,115.735854772034
"2912","Lead","Boonsri",2006,86.4691307143733
"2913","Lead","Boonsri",2007,133.01837061336
"2914","Lead","Boonsri",2010,69.2008278893152
"2915","Lead","Boonsri",2011,36.1886835165406
"2916","Lead","Boonsri",2012,215630.223370259
"2917","Lead","Boonsri",2013,378755.495208421
"2918","Lead","Boonsri",2014,74243.8042010439
"2919","Lead","Busarakhan",1998,50.0212585034014
"2920","Lead","Busarakhan",1999,178.564040197173
"2921","Lead","Busarakhan",2000,100.197563457912
"2922","Lead","Busarakhan",2001,102.961797581307
"2923","Lead","Busarakhan",2002,2556.18665970065
"2924","Lead","Busarakhan",2003,101.295520947424
"2925","Lead","Busarakhan",2004,89.6687792199079
"2926","Lead","Busarakhan",2005,229.389101233172
"2927","Lead","Busarakhan",2006,196.39939734221
"2928","Lead","Busarakhan",2007,684.015327031408
"2929","Lead","Busarakhan",2008,65.3452705791561
"2930","Lead","Busarakhan",2009,51.6681067588326
"2931","Lead","Busarakhan",2010,26.3921500652177
"2932","Lead","Busarakhan",2011,61.1597823472823
"2933","Lead","Busarakhan",2012,25
"2934","Lead","Busarakhan",2014,106.830409356725
"2935","Lead","Busarakhan",2016,111.819067557713
"2936","Lead","Chai",1998,4469208.83747664
"2937","Lead","Chai",1999,141.520338796895
"2938","Lead","Chai",2000,53.8145740554549
"2939","Lead","Chai",2001,65.7080430218344
"2940","Lead","Chai",2002,110.192203934082
"2941","Lead","Chai",2003,55.6938403805569
"2942","Lead","Chai",2004,95.3516352389336
"2943","Lead","Chai",2005,92.3349658023485
"2944","Lead","Chai",2006,200.632955985245
"2945","Lead","Chai",2007,286.02311058649
"2946","Lead","Chai",2008,35.8595058699583
"2947","Lead","Chai",2009,73.1794940748652
"2948","Lead","Chai",2010,19.3405009245459
"2949","Lead","Chai",2011,18.0409851971181
"2950","Lead","Chai",2012,10.4592281356987
"2951","Lead","Chai",2013,42.7513227513227
"2952","Lead","Chai",2014,26.4291327340364
"2953","Lead","Chai",2016,20.9054764071471
"2954","Lead","Decha",2009,5775.09578544061
"2955","Lead","Decha",2010,173.488463399778
"2956","Lead","Decha",2011,380.394857690709
"2957","Lead","Decha",2012,1738333.33279963
"2958","Lead","Decha",2013,104.601528332114
"2959","Lead","Decha",2014,217160.413792649
"2960","Lead","Decha",2015,102.140247823165
"2961","Lead","Kannika",1998,2006960.01334535
"2962","Lead","Kannika",1999,67.8221542846751
"2963","Lead","Kannika",2000,48.5068343639791
"2964","Lead","Kannika",2001,89.9840406884641
"2965","Lead","Kannika",2002,217.009244958513
"2966","Lead","Kannika",2003,229.718337380335
"2967","Lead","Kannika",2004,93.9517809986471
"2968","Lead","Kannika",2005,484.935649317572
"2969","Lead","Kannika",2006,622.307341037234
"2970","Lead","Kannika",2007,297.749862949086
"2971","Lead","Kannika",2008,46.5192994293841
"2972","Lead","Kannika",2009,25.0676731062749
"2973","Lead","Kannika",2010,20.5700941141754
"2974","Lead","Kannika",2011,22.382332174437
"2975","Lead","Kannika",2012,14.3151031592724
"2976","Lead","Kannika",2014,58.7423730116036
"2977","Lead","Kannika",2015,45.8235833650402
"2978","Lead","Kannika",2016,206958.432796888
"2979","Lead","Kohsoom",1998,18400034.3369891
"2980","Lead","Kohsoom",1999,123.601943655555
"2981","Lead","Kohsoom",2000,91.1640402500435
"2982","Lead","Kohsoom",2001,135.304130068888
"2983","Lead","Kohsoom",2002,603.105832237702
"2984","Lead","Kohsoom",2003,272.465110861238
"2985","Lead","Kohsoom",2004,59.3785709790306
"2986","Lead","Kohsoom",2005,115.478636625526
"2987","Lead","Kohsoom",2006,154.605803805901
"2988","Lead","Kohsoom",2007,136.107316361475
"2989","Lead","Kohsoom",2010,79.8112162468083
"2990","Lead","Kohsoom",2011,63.9661333429436
"2991","Lead","Kohsoom",2012,80.9557328754705
"2992","Lead","Kohsoom",2013,33395.8872804901
"2993","Lead","Kohsoom",2014,143355.015085503
"2994","Lead","Sakda",1998,233.486626420853
"2995","Lead","Sakda",1999,114.140050461609
"2996","Lead","Sakda",2000,50.9391299975017
"2997","Lead","Sakda",2001,73.7349904040332
"2998","Lead","Sakda",2002,77.7235639915304
"2999","Lead","Sakda",2003,151.322921015702
"3000","Lead","Sakda",2004,80.9792472813735
"3001","Lead","Sakda",2005,409.953181090677
"3002","Lead","Sakda",2006,96.204393216995
"3003","Lead","Sakda",2007,89.7443211378964
"3004","Lead","Sakda",2008,31.4503124342014
"3005","Lead","Sakda",2009,24.9167971820891
"3006","Lead","Sakda",2010,19.1548410767996
"3007","Lead","Sakda",2011,23.1144780524296
"3008","Lead","Sakda",2012,42.2545948203843
"3009","Lead","Sakda",2014,74.9652752161065
"3010","Lead","Sakda",2015,38.8097526936638
"3011","Lead","Sakda",2016,256959.263879314
"3012","Lead","Somchair",1998,98.6690526687876
"3013","Lead","Somchair",1999,336.452350847262
"3014","Lead","Somchair",2000,79.1865488471715
"3015","Lead","Somchair",2001,150.296950442798
"3016","Lead","Somchair",2002,722.626834570005
"3017","Lead","Somchair",2003,80.7113937366237
"3018","Lead","Somchair",2004,103.837547455575
"3019","Lead","Somchair",2005,131.400783239537
"3020","Lead","Somchair",2006,1556.58305995323
"3021","Lead","Somchair",2007,231.418608832701
"3022","Lead","Somchair",2008,74.9462780463133
"3023","Lead","Somchair",2009,45.4984362615941
"3024","Lead","Somchair",2010,33.4174831016936
"3025","Lead","Somchair",2011,25.8691098776238
"3026","Lead","Somchair",2012,24.5
"3027","Lead","Somchair",2014,9.90253411306044
"3028","Lead","Somchair",2016,103.698905518391
"3029","Lead","Tansanee",2010,92.5355191256831
"3030","Lead","Tansanee",2011,99.9970238095238
"3031","Macrozoobenthos","Achara",2016,0
"3032","Macrozoobenthos","Boonsri",1998,208500.428596948
"3033","Macrozoobenthos","Boonsri",1999,100004.879436079
"3034","Macrozoobenthos","Boonsri",2000,5.41384813872082
"3035","Macrozoobenthos","Boonsri",2001,5.73657054113859
"3036","Macrozoobenthos","Boonsri",2003,19.8976608187135
"3037","Macrozoobenthos","Boonsri",2004,6.72824563811135
"3038","Macrozoobenthos","Boonsri",2005,5.50636596041748
"3039","Macrozoobenthos","Boonsri",2006,3.58614814063411
"3040","Macrozoobenthos","Boonsri",2007,4.37371415486807
"3041","Macrozoobenthos","Boonsri",2008,2.33162373411402
"3042","Macrozoobenthos","Boonsri",2009,6.59905668102389
"3043","Macrozoobenthos","Boonsri",2010,1.88331191149844
"3044","Macrozoobenthos","Boonsri",2011,4.48339660132094
"3045","Macrozoobenthos","Boonsri",2012,10.015970871234
"3046","Macrozoobenthos","Busarakhan",1998,54.9972222222222
"3047","Macrozoobenthos","Busarakhan",1999,247494.525034564
"3048","Macrozoobenthos","Busarakhan",2000,5.37369776584724
"3049","Macrozoobenthos","Busarakhan",2001,8.32075951488214
"3050","Macrozoobenthos","Busarakhan",2003,3.06417021882584
"3051","Macrozoobenthos","Busarakhan",2004,7.82578518132917
"3052","Macrozoobenthos","Busarakhan",2005,7.66307296819336
"3053","Macrozoobenthos","Busarakhan",2006,6.50047660882261
"3054","Macrozoobenthos","Busarakhan",2007,8.32790799355302
"3055","Macrozoobenthos","Chai",1998,119717.733638581
"3056","Macrozoobenthos","Chai",1999,57224.4366873405
"3057","Macrozoobenthos","Chai",2000,4.22716381226274
"3058","Macrozoobenthos","Chai",2001,5.26382075546253
"3059","Macrozoobenthos","Chai",2003,35.2270284008493
"3060","Macrozoobenthos","Chai",2004,4.4451610480416
"3061","Macrozoobenthos","Chai",2005,5.87007204349559
"3062","Macrozoobenthos","Chai",2006,7.72103638776138
"3063","Macrozoobenthos","Chai",2007,5.41490887858531
"3064","Macrozoobenthos","Chai",2013,4.53322580603265
"3065","Macrozoobenthos","Decha",2011,6.26376420476715
"3066","Macrozoobenthos","Decha",2016,8.51042502004809
"3067","Macrozoobenthos","Kannika",1998,292572.869004192
"3068","Macrozoobenthos","Kannika",1999,73226.1208366371
"3069","Macrozoobenthos","Kannika",2000,4.25408026022273
"3070","Macrozoobenthos","Kannika",2001,3.93222271807282
"3071","Macrozoobenthos","Kannika",2003,15.3609097369187
"3072","Macrozoobenthos","Kannika",2004,6.74081883510986
"3073","Macrozoobenthos","Kannika",2005,5.88015008216093
"3074","Macrozoobenthos","Kannika",2006,11.8333094983555
"3075","Macrozoobenthos","Kannika",2007,6.44946660818354
"3076","Macrozoobenthos","Kannika",2013,2.67903829820597
"3077","Macrozoobenthos","Kannika",2014,483.629458378286
"3078","Macrozoobenthos","Kohsoom",1998,499982.4
"3079","Macrozoobenthos","Kohsoom",1999,3.7008281573499
"3080","Macrozoobenthos","Kohsoom",2000,7.62946041368124
"3081","Macrozoobenthos","Kohsoom",2001,6.18558412044101
"3082","Macrozoobenthos","Kohsoom",2003,5.04101031006861
"3083","Macrozoobenthos","Kohsoom",2004,5.12334996097596
"3084","Macrozoobenthos","Kohsoom",2005,5.10167795996966
"3085","Macrozoobenthos","Kohsoom",2006,1.66666666666667
"3086","Macrozoobenthos","Kohsoom",2009,25.9829119199778
"3087","Macrozoobenthos","Kohsoom",2010,10.6962025316456
"3088","Macrozoobenthos","Kohsoom",2011,6.92876713156666
"3089","Macrozoobenthos","Kohsoom",2012,13.0801687763713
"3090","Macrozoobenthos","Kohsoom",2013,4.07987643424537
"3091","Macrozoobenthos","Sakda",1998,390010.2176356
"3092","Macrozoobenthos","Sakda",1999,62581.2549050642
"3093","Macrozoobenthos","Sakda",2000,6.7695541448071
"3094","Macrozoobenthos","Sakda",2001,4.48388247643966
"3095","Macrozoobenthos","Sakda",2003,6.38769731675876
"3096","Macrozoobenthos","Sakda",2004,3.63673085478962
"3097","Macrozoobenthos","Sakda",2005,4.57402721769635
"3098","Macrozoobenthos","Sakda",2006,6.10414314762939
"3099","Macrozoobenthos","Sakda",2007,5.11468660235458
"3100","Macrozoobenthos","Sakda",2013,2.58115696016692
"3101","Macrozoobenthos","Sakda",2014,382.454905829738
"3102","Macrozoobenthos","Somchair",1998,365999.998907104
"3103","Macrozoobenthos","Somchair",1999,271242.349127054
"3104","Macrozoobenthos","Somchair",2000,5.01245546888785
"3105","Macrozoobenthos","Somchair",2001,9.85814992190839
"3106","Macrozoobenthos","Somchair",2003,5.48953882415267
"3107","Macrozoobenthos","Somchair",2004,1.39534883720931
"3108","Macrozoobenthos","Somchair",2005,7.80433579952549
"3109","Macrozoobenthos","Somchair",2006,10.3608124827978
"3110","Macrozoobenthos","Somchair",2007,9.82995044787496
"3111","Macrozoobenthos","Tansanee",2012,4.29184549356224
"3112","Macrozoobenthos","Tansanee",2016,9.00446136687049
"3113","Magnesium","Achara",2009,37.9806617482674
"3114","Magnesium","Achara",2010,38.7656469055745
"3115","Magnesium","Achara",2011,50.524086483751
"3116","Magnesium","Achara",2012,51.5041648281675
"3117","Magnesium","Achara",2013,20.7310134429166
"3118","Magnesium","Achara",2014,33.9127967148688
"3119","Magnesium","Achara",2015,31.3921062285465
"3120","Magnesium","Achara",2016,24.1730740480261
"3121","Magnesium","Boonsri",1998,32.5720423839445
"3122","Magnesium","Boonsri",1999,15.1280407685018
"3123","Magnesium","Boonsri",2000,34.9878790716837
"3124","Magnesium","Boonsri",2001,13.9981445629262
"3125","Magnesium","Boonsri",2002,12.605743980635
"3126","Magnesium","Boonsri",2003,16.5383165441315
"3127","Magnesium","Boonsri",2004,11.5820422145076
"3128","Magnesium","Boonsri",2005,14.195869417212
"3129","Magnesium","Boonsri",2006,16.1985986399439
"3130","Magnesium","Boonsri",2007,19.8815087487484
"3131","Magnesium","Boonsri",2008,17.228411372623
"3132","Magnesium","Boonsri",2009,16.473466182023
"3133","Magnesium","Boonsri",2010,18.4271839582342
"3134","Magnesium","Boonsri",2011,31.1230593750215
"3135","Magnesium","Boonsri",2012,23.2989359632092
"3136","Magnesium","Boonsri",2013,11.7981755740279
"3137","Magnesium","Boonsri",2014,20.8375991888241
"3138","Magnesium","Boonsri",2015,19.3841903710325
"3139","Magnesium","Boonsri",2016,9.55343675931911
"3140","Magnesium","Busarakhan",1998,25.9531769007575
"3141","Magnesium","Busarakhan",1999,30.9782431712506
"3142","Magnesium","Busarakhan",2000,35.0961283665127
"3143","Magnesium","Busarakhan",2001,29.8674110785856
"3144","Magnesium","Busarakhan",2002,22.5300068894812
"3145","Magnesium","Busarakhan",2003,63.3143604531023
"3146","Magnesium","Busarakhan",2004,44.5131570392413
"3147","Magnesium","Busarakhan",2005,65.1586596409133
"3148","Magnesium","Busarakhan",2006,62.0545342017212
"3149","Magnesium","Busarakhan",2007,31.5628332093381
"3150","Magnesium","Busarakhan",2008,43.9518368776476
"3151","Magnesium","Busarakhan",2009,32.5977664935748
"3152","Magnesium","Busarakhan",2010,45.9513963205917
"3153","Magnesium","Busarakhan",2011,61.018060185275
"3154","Magnesium","Busarakhan",2012,32.9703908938659
"3155","Magnesium","Busarakhan",2013,37.5033613718415
"3156","Magnesium","Busarakhan",2014,30.975989920561
"3157","Magnesium","Busarakhan",2015,34.7662536270575
"3158","Magnesium","Busarakhan",2016,74.4603538258522
"3159","Magnesium","Chai",1998,15.1057005568157
"3160","Magnesium","Chai",1999,19.8258647332695
"3161","Magnesium","Chai",2000,10.6465473500841
"3162","Magnesium","Chai",2001,17.4468572721199
"3163","Magnesium","Chai",2002,25.7562365320207
"3164","Magnesium","Chai",2003,22.2090217661454
"3165","Magnesium","Chai",2004,23.9699084387986
"3166","Magnesium","Chai",2005,12.2104107377489
"3167","Magnesium","Chai",2006,35.3560106343921
"3168","Magnesium","Chai",2007,26.1516661476181
"3169","Magnesium","Chai",2008,23.0672915655527
"3170","Magnesium","Chai",2009,13.7740815070903
"3171","Magnesium","Chai",2010,18.1455586523894
"3172","Magnesium","Chai",2011,18.03395563877
"3173","Magnesium","Chai",2012,19.3959010281657
"3174","Magnesium","Chai",2013,15.3219580973156
"3175","Magnesium","Chai",2014,21.1052055068184
"3176","Magnesium","Chai",2015,11.7610185819818
"3177","Magnesium","Chai",2016,22.2026940199753
"3178","Magnesium","Decha",2009,47.2696860130469
"3179","Magnesium","Decha",2010,64.2396099104547
"3180","Magnesium","Decha",2011,63.2094635419737
"3181","Magnesium","Decha",2012,68.0968252910206
"3182","Magnesium","Decha",2013,27.2069923708561
"3183","Magnesium","Decha",2014,125.96818696899
"3184","Magnesium","Decha",2015,35.9094705846909
"3185","Magnesium","Decha",2016,53.2748729103881
"3186","Magnesium","Kannika",1998,5.55123226677242
"3187","Magnesium","Kannika",1999,14.4519996842737
"3188","Magnesium","Kannika",2000,14.6959601952553
"3189","Magnesium","Kannika",2001,22.3626236509322
"3190","Magnesium","Kannika",2002,16.5166165997993
"3191","Magnesium","Kannika",2003,24.4948617023379
"3192","Magnesium","Kannika",2004,17.1912170936482
"3193","Magnesium","Kannika",2005,19.0928967091615
"3194","Magnesium","Kannika",2006,23.8143754607905
"3195","Magnesium","Kannika",2007,17.3460067927343
"3196","Magnesium","Kannika",2008,21.0875109977379
"3197","Magnesium","Kannika",2009,23.7764747513561
"3198","Magnesium","Kannika",2010,18.0134393005548
"3199","Magnesium","Kannika",2011,15.020342881105
"3200","Magnesium","Kannika",2012,12.5359278145708
"3201","Magnesium","Kannika",2013,16.7072585045704
"3202","Magnesium","Kannika",2014,11.783718731818
"3203","Magnesium","Kannika",2015,8.83292424407979
"3204","Magnesium","Kannika",2016,10.9915721926351
"3205","Magnesium","Kohsoom",1998,34.6240827293459
"3206","Magnesium","Kohsoom",1999,18.0242371707177
"3207","Magnesium","Kohsoom",2000,17.4633475843153
"3208","Magnesium","Kohsoom",2001,79.4771150317669
"3209","Magnesium","Kohsoom",2002,20.3496036646507
"3210","Magnesium","Kohsoom",2003,11.3498241524557
"3211","Magnesium","Kohsoom",2004,8.86624633436805
"3212","Magnesium","Kohsoom",2005,12.7823831071738
"3213","Magnesium","Kohsoom",2006,9.87025058562975
"3214","Magnesium","Kohsoom",2007,15.2620559252528
"3215","Magnesium","Kohsoom",2008,12.7617124947539
"3216","Magnesium","Kohsoom",2009,18.527954370558
"3217","Magnesium","Kohsoom",2010,17.7537514465891
"3218","Magnesium","Kohsoom",2011,45.4240527517381
"3219","Magnesium","Kohsoom",2012,7.79024406861715
"3220","Magnesium","Kohsoom",2013,13.0952816695196
"3221","Magnesium","Kohsoom",2014,19.1603249564018
"3222","Magnesium","Kohsoom",2015,11.6042187439175
"3223","Magnesium","Kohsoom",2016,15.1461077032406
"3224","Magnesium","Sakda",1998,9.09777288557162
"3225","Magnesium","Sakda",1999,26.6440416698713
"3226","Magnesium","Sakda",2000,13.9237814252861
"3227","Magnesium","Sakda",2001,17.0302652759362
"3228","Magnesium","Sakda",2002,24.3156049876983
"3229","Magnesium","Sakda",2003,17.8076872113254
"3230","Magnesium","Sakda",2004,21.2525798629026
"3231","Magnesium","Sakda",2005,15.7363916040645
"3232","Magnesium","Sakda",2006,30.5073563050519
"3233","Magnesium","Sakda",2007,13.6333053298477
"3234","Magnesium","Sakda",2008,17.2134055187981
"3235","Magnesium","Sakda",2009,19.4059533676821
"3236","Magnesium","Sakda",2010,26.7934042748466
"3237","Magnesium","Sakda",2011,24.4360867791532
"3238","Magnesium","Sakda",2012,25.7589136555568
"3239","Magnesium","Sakda",2013,23.2932307111117
"3240","Magnesium","Sakda",2014,16.8141190162671
"3241","Magnesium","Sakda",2015,11.5843712351716
"3242","Magnesium","Sakda",2016,12.4268930235119
"3243","Magnesium","Somchair",1998,13.0686245845198
"3244","Magnesium","Somchair",1999,36.4294571237113
"3245","Magnesium","Somchair",2000,34.8530922608478
"3246","Magnesium","Somchair",2001,46.7500389044441
"3247","Magnesium","Somchair",2002,39.0190813623462
"3248","Magnesium","Somchair",2003,45.7516915619196
"3249","Magnesium","Somchair",2004,68.5833495576404
"3250","Magnesium","Somchair",2005,56.0905926970318
"3251","Magnesium","Somchair",2006,44.9657969804699
"3252","Magnesium","Somchair",2007,29.3829581941747
"3253","Magnesium","Somchair",2008,36.0962633940061
"3254","Magnesium","Somchair",2009,36.702454862263
"3255","Magnesium","Somchair",2010,22.7722748687866
"3256","Magnesium","Somchair",2011,111.219590413622
"3257","Magnesium","Somchair",2012,49.9138625302032
"3258","Magnesium","Somchair",2013,55.0924946634002
"3259","Magnesium","Somchair",2014,33.6173844214041
"3260","Magnesium","Somchair",2015,20.7696530327852
"3261","Magnesium","Somchair",2016,41.6664946659875
"3262","Magnesium","Tansanee",2013,79.8714118780819
"3263","Magnesium","Tansanee",2014,43.7847676907656
"3264","Magnesium","Tansanee",2015,28.6225220213561
"3265","Magnesium","Tansanee",2016,44.9797164703448
"3266","Manganese","Achara",2009,363.953823953824
"3267","Manganese","Achara",2014,5017.75396825397
"3268","Manganese","Achara",2015,5183.22401433692
"3269","Manganese","Boonsri",1998,125.988095238095
"3270","Manganese","Boonsri",1999,132.56829377519
"3271","Manganese","Boonsri",2000,119.516134658992
"3272","Manganese","Boonsri",2001,71.1205104505758
"3273","Manganese","Boonsri",2002,12604.6418549091
"3274","Manganese","Boonsri",2003,416.51811916007
"3275","Manganese","Boonsri",2004,3503.22043387934
"3276","Manganese","Boonsri",2005,103.597223624771
"3277","Manganese","Boonsri",2006,65.0725116231087
"3278","Manganese","Boonsri",2007,184.26535238578
"3279","Manganese","Boonsri",2008,1406.15849070557
"3280","Manganese","Boonsri",2009,7.04076860406016
"3281","Manganese","Boonsri",2010,128.240600525931
"3282","Manganese","Boonsri",2011,4503.00700937672
"3283","Manganese","Boonsri",2012,4020.65848637083
"3284","Manganese","Boonsri",2013,3156.98858630654
"3285","Manganese","Boonsri",2014,0
"3286","Manganese","Busarakhan",1998,43.3333333333333
"3287","Manganese","Busarakhan",1999,95342.3610160928
"3288","Manganese","Busarakhan",2000,34689.6243699596
"3289","Manganese","Busarakhan",2001,223.121212121212
"3290","Manganese","Busarakhan",2002,138051.517032679
"3291","Manganese","Busarakhan",2003,83040.5792532952
"3292","Manganese","Busarakhan",2004,4780.84459827785
"3293","Manganese","Busarakhan",2005,42.3484942381934
"3294","Manganese","Busarakhan",2006,73.5973435943764
"3295","Manganese","Busarakhan",2007,173.100113627818
"3296","Manganese","Busarakhan",2008,3589.60517441496
"3297","Manganese","Busarakhan",2009,3638.22947454844
"3298","Manganese","Busarakhan",2010,901.467198907595
"3299","Manganese","Busarakhan",2011,12.4404761904762
"3300","Manganese","Busarakhan",2012,7199.94444444444
"3301","Manganese","Busarakhan",2013,0
"3302","Manganese","Busarakhan",2015,0
"3303","Manganese","Chai",1998,6431119.63866088
"3304","Manganese","Chai",1999,149747.639780903
"3305","Manganese","Chai",2000,102937.980056978
"3306","Manganese","Chai",2001,156.04214477473
"3307","Manganese","Chai",2002,33322.3939670218
"3308","Manganese","Chai",2003,8945.58350956089
"3309","Manganese","Chai",2004,2152.11195277867
"3310","Manganese","Chai",2005,110.704156213131
"3311","Manganese","Chai",2006,74.3827806496276
"3312","Manganese","Chai",2007,137.351446132685
"3313","Manganese","Chai",2008,5114.62698074122
"3314","Manganese","Chai",2009,1953.24837692528
"3315","Manganese","Chai",2010,192.610408958264
"3316","Manganese","Chai",2011,3.30952380952381
"3317","Manganese","Chai",2012,0
"3318","Manganese","Chai",2013,0
"3319","Manganese","Chai",2014,0
"3320","Manganese","Chai",2015,0
"3321","Manganese","Decha",2009,163.4334625323
"3322","Manganese","Decha",2010,49673.5030525801
"3323","Manganese","Decha",2011,67.6799242734939
"3324","Manganese","Decha",2012,7891.62646133481
"3325","Manganese","Decha",2013,7359.03459084213
"3326","Manganese","Decha",2014,233947.625049638
"3327","Manganese","Decha",2015,26565.9928631545
"3328","Manganese","Kannika",1998,44470.2498035466
"3329","Manganese","Kannika",1999,39817.1357592882
"3330","Manganese","Kannika",2000,15415.1110199375
"3331","Manganese","Kannika",2001,45.7656905384178
"3332","Manganese","Kannika",2002,51352.8667182213
"3333","Manganese","Kannika",2003,50375.9630915459
"3334","Manganese","Kannika",2004,5175.67336234956
"3335","Manganese","Kannika",2005,81.1093657167781
"3336","Manganese","Kannika",2006,86.1544463175237
"3337","Manganese","Kannika",2007,120.652564998478
"3338","Manganese","Kannika",2008,2418.05395223265
"3339","Manganese","Kannika",2009,3778.44156927728
"3340","Manganese","Kannika",2010,334.215165165797
"3341","Manganese","Kannika",2011,3.01767676767677
"3342","Manganese","Kannika",2012,0
"3343","Manganese","Kannika",2013,0
"3344","Manganese","Kannika",2014,13758.1192984692
"3345","Manganese","Kannika",2015,8757.85989298085
"3346","Manganese","Kohsoom",1998,63211.1583333333
"3347","Manganese","Kohsoom",1999,50718.1652171173
"3348","Manganese","Kohsoom",2000,37699.6881873452
"3349","Manganese","Kohsoom",2001,163.609088044572
"3350","Manganese","Kohsoom",2002,251701.310843032
"3351","Manganese","Kohsoom",2003,128273.182098899
"3352","Manganese","Kohsoom",2004,132.551678152463
"3353","Manganese","Kohsoom",2005,113.853805107398
"3354","Manganese","Kohsoom",2006,81.0680410624308
"3355","Manganese","Kohsoom",2007,682.046764509391
"3356","Manganese","Kohsoom",2008,25.6008133280861
"3357","Manganese","Kohsoom",2009,48.3155782600325
"3358","Manganese","Kohsoom",2010,28.2536005396585
"3359","Manganese","Kohsoom",2011,16442.8394820481
"3360","Manganese","Kohsoom",2012,42.3703141286403
"3361","Manganese","Kohsoom",2013,37257.7948541127
"3362","Manganese","Kohsoom",2015,25.7118757089025
"3363","Manganese","Sakda",1998,45893.9294664199
"3364","Manganese","Sakda",1999,74532.2941074519
